Loads,data_time,PDem,QDem,ZIP_P_P,ZIP_P_I,ZIP_P_Z,ZIP_Q_P,ZIP_Q_I,ZIP_Q_Z
LOAD11,700,21,-1.4936,0.90476,0,0.095238,6.1937,-8.1852,2.9914
LOAD11,710,21,-1.4936,0.90476,0,0.095238,6.1937,-8.1852,2.9914
LOAD11,720,21,-1.4936,0.90476,0,0.095238,6.1937,-8.1852,2.9914
LOAD11,730,21,-1.4936,0.90476,0,0.095238,6.1937,-8.1852,2.9914
LOAD11,740,121,-1.4936,0.057851,0.57025,0.3719,6.1937,-8.1852,2.9914
LOAD11,750,2362,-1.4936,0.008044,0,0.99196,6.1937,-8.1852,2.9914
LOAD11,760,28,-1.4936,0.64857,0.1725,0.17893,6.1937,-8.1852,2.9914
LOAD11,770,181,200.9842,0.81215,0.088398,0.099448,0.57922,-0.9986,1.4194
LOAD11,780,181,200.9842,0.81215,0.088398,0.099448,0.57922,-0.9986,1.4194
LOAD11,790,181,200.9842,0.81215,0.088398,0.099448,0.57922,-0.9986,1.4194
LOAD11,800,181,200.9842,0.81215,0.088398,0.099448,0.57922,-0.9986,1.4194
LOAD11,810,21,-1.4936,0.90476,0,0.095238,6.1937,-8.1852,2.9914
LOAD11,820,28,-1.4936,0.64857,0.1725,0.17893,6.1937,-8.1852,2.9914
LOAD11,830,28,-1.4936,0.64857,0.1725,0.17893,6.1937,-8.1852,2.9914
LOAD11,840,128,-1.4936,0.048125,0.5768,0.37508,6.1937,-8.1852,2.9914
LOAD11,850,228,-1.4936,-0.025614,0.62645,0.39917,6.1937,-8.1852,2.9914
LOAD11,860,181,200.9842,0.81215,0.088398,0.099448,0.57922,-0.9986,1.4194
LOAD11,870,181,200.9842,0.81215,0.088398,0.099448,0.57922,-0.9986,1.4194
LOAD11,880,21,-1.4936,0.90476,0,0.095238,6.1937,-8.1852,2.9914
LOAD11,890,21,-1.4936,0.90476,0,0.095238,6.1937,-8.1852,2.9914
LOAD11,900,181,200.9842,0.81215,0.088398,0.099448,0.57922,-0.9986,1.4194
LOAD11,910,181,200.9842,0.81215,0.088398,0.099448,0.57922,-0.9986,1.4194
LOAD11,920,181,200.9842,0.81215,0.088398,0.099448,0.57922,-0.9986,1.4194
